vendor_id,item_name,total_spend,average_invoice_amount,total_purchase_orders,total_quantity_purchased,latest_active_contract_price,total_vendors,gold_load_timestamp
V0287,Electrical Gearbox Kit,0.0,0.0,1,112.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Mechanical Flow Meter Premium,362410.07,90602.5175,3,426.0,0.0,500,2026-07-11T20:39:56.570Z
V0334,Fluid Safety Helmet Standard,221280.02,110640.01,2,687.2023478892497,584.28,500,2026-07-11T20:39:56.570Z
V0258,Instrumentation Industrial Paint Heavy Duty,0.0,0.0,1,303.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Instrumentation Safety Helmet,0.0,0.0,1,197.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Instrumentation Copper Wire Heavy Duty,362011.52,60335.253333333334,3,1088.0,812.67,500,2026-07-11T20:39:56.570Z
V0127,Instrumentation Valves Heavy Duty,6899210.73,985601.532857143,4,2463.0,3366.25,500,2026-07-11T20:39:56.570Z
V0141,Safety Transformer Oil Heavy Duty,10634.46,5317.23,2,249.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Safety Control Panel Heavy Duty,0.0,0.0,1,167.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Safety Transformer Oil Kit,0.0,0.0,1,381.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Structural Pressure Gauge Standard,15513.15,7756.575,2,350.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Electrical Bearing Heavy Duty,67339.28,33669.64,2,441.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Fluid Pneumatic Cylinder,0.0,0.0,1,121.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Fluid Conveyor Belt Kit,390366.58,65061.09666666667,5,814.0,1396.6,500,2026-07-11T20:39:56.570Z
V0136,Mechanical Circuit Breaker Premium,0.0,0.0,1,231.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Electrical Transformer Oil Standard,0.0,0.0,1,256.0,0.0,500,2026-07-11T20:39:56.570Z
V0334,Fluid Safety Helmet Premium,0.0,0.0,1,166.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Fluid Conveyor Belt,87163.81,43581.905,2,470.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Instrumentation Industrial Paint Heavy Duty,0.0,0.0,1,303.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Electrical Copper Wire Premium,0.0,0.0,2,549.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Electrical Transformer Oil Standard,206966.69,51741.6725,4,1048.0,427.33,500,2026-07-11T20:39:56.570Z
V0330,Mechanical Conveyor Belt,1642232.3599999999,328446.47199999995,3,1195.0,3513.57,500,2026-07-11T20:39:56.570Z
V0204,Instrumentation Flow Meter Heavy Duty,496511.89,70930.27,5,1780.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Safety Pneumatic Cylinder Kit,0.0,0.0,2,777.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Safety Pneumatic Cylinder Kit,0.0,0.0,1,449.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Instrumentation Hydraulic Pump Premium,0.0,0.0,1,457.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Safety Steel Rod Standard,41074.25,20537.125,2,134.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Electrical Pneumatic Cylinder Kit,61873.26,30936.63,2,304.0,274.16,500,2026-07-11T20:39:56.570Z
V0481,Mechanical Flow Meter,4203830.37,1401276.79,2,934.0,4220.1,500,2026-07-11T20:39:56.570Z
V0258,Mechanical Circuit Breaker Heavy Duty,2597475.49,1298737.745,1,630.0,4166.8,500,2026-07-11T20:39:56.570Z
V0330,Structural Flow Meter Premium,4288804.78,329908.06,7,2780.0,1741.28,500,2026-07-11T20:39:56.570Z
V0136,Instrumentation Fasteners,3665358.54,610893.09,2,1716.0,2032.28,500,2026-07-11T20:39:56.570Z
V0441,Structural Pneumatic Cylinder Premium,1482780.9,741390.45,2,663.0,3211.55,500,2026-07-11T20:39:56.570Z
V0172,Safety Pressure Gauge Premium,197542.45,65847.48333333334,1,984.0,198.24,500,2026-07-11T20:39:56.570Z
V0330,Structural Bearing,599333.23,199777.74333333332,3,663.0,1800.34,500,2026-07-11T20:39:56.570Z
V0049,Electrical Steel Rod Kit,346992.57,86748.1425,3,1057.0,603.61,500,2026-07-11T20:39:56.570Z
V0204,Safety Control Panel Heavy Duty,77772.57,25924.190000000002,2,363.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Safety Lubricant Standard,55044.82,55044.82,1,382.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Fluid Lubricant Standard,228270.53999999998,57067.634999999995,4,933.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0258,Safety Gearbox Premium,477947.01999999996,159315.6733333333,2,1266.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Electrical Pvc Pipe Kit,58954.88,58954.88,1,432.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Instrumentation Transformer Oil Kit,1930.31,1930.31,1,29.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Instrumentation Fasteners,111340.68,111340.68,1,218.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Structural Gearbox Heavy Duty,223529.26,44705.852,3,816.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Mechanical Safety Helmet Standard,163287.04,81643.52,2,563.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0141,Fluid Conveyor Belt,36633.91,12211.303333333335,2,348.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Mechanical Copper Wire Heavy Duty,1177884.09,196314.015,3,2113.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Electrical Steel Rod Standard,114754.12,57377.06,2,539.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Structural Copper Wire Standard,426999.58999999997,106749.89749999999,2,1174.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Mechanical Circuit Breaker Premium,312435.34,312435.34,1,110.0,0.0,500,2026-07-11T20:39:56.570Z
V0258,Fluid Flow Meter Kit,108728.29000000001,54364.145000000004,1,360.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Mechanical Fasteners Heavy Duty,946733.11,157788.85166666665,5,1580.2023478892497,3057.44,500,2026-07-11T20:39:56.570Z
V0127,Structural Valves Standard,144647.38,36161.845,4,475.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Safety Transformer Oil Kit,141443.04,141443.04,1,179.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Electrical Safety Helmet Kit,134938.72,67469.36,2,319.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Electrical Bearing Heavy Duty,152627.01,38156.7525,2,474.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Mechanical Flow Meter,248100.26,82700.08666666667,3,765.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Fluid Conveyor Belt Kit,131945.22,43981.74,3,642.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Safety Transformer Oil Kit,986675.6599999999,246668.91499999998,2,1548.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Instrumentation Valves Heavy Duty,235637.72999999998,117818.86499999999,1,408.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Structural Conveyor Belt Premium,273009.18,136504.59,2,637.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Electrical Gearbox Kit,227904.72,75968.24,1,537.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Mechanical Pressure Gauge Premium,571080.68,190360.22666666668,2,1086.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Electrical Gearbox Kit,459115.3,114778.825,3,1070.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Safety Conveyor Belt Standard,97938.03,32646.01,2,286.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Electrical Pvc Pipe Premium,754063.88,150812.776,4,2050.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Instrumentation Flow Meter Kit,80223.18,26741.059999999998,3,727.0,3705.03,500,2026-07-11T20:39:56.570Z
V0287,Electrical Transformer Oil Kit,0.0,0.0,3,765.0,1939.32,500,2026-07-11T20:39:56.570Z
V0160,Electrical Conveyor Belt Heavy Duty,0.0,0.0,2,383.0,929.79,500,2026-07-11T20:39:56.570Z
V0069,Safety Control Panel Heavy Duty,0.0,0.0,1,346.0,453.01,500,2026-07-11T20:39:56.570Z
V0160,Safety Control Panel,0.0,0.0,1,184.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Electrical Copper Wire Premium,0.0,0.0,1,155.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Electrical Conveyor Belt,282442.44,94147.48,3,620.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Instrumentation Copper Wire Heavy Duty,0.0,0.0,1,233.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Electrical Steel Rod Kit,0.0,0.0,1,80.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Instrumentation Copper Wire,0.0,0.0,1,318.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Electrical Lubricant Heavy Duty,4835.18,2417.59,2,354.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Instrumentation Flow Meter Kit,124296.6,41432.200000000004,2,588.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Instrumentation Copper Wire,451776.42000000004,90355.28400000001,4,1453.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Mechanical Conveyor Belt,0.0,0.0,1,185.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Instrumentation Flow Meter Heavy Duty,0.0,0.0,1,237.0,0.0,500,2026-07-11T20:39:56.570Z
V0334,Instrumentation Flow Meter Premium,0.0,0.0,3,958.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Fluid Steel Rod Standard,0.0,0.0,1,424.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Fluid Flow Meter Kit,193072.25,32178.708333333332,3,1396.6070436677492,228.12,500,2026-07-11T20:39:56.570Z
V0127,Instrumentation Pneumatic Cylinder Premium,0.0,0.0,1,480.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Fluid Safety Helmet Premium,54207.4,13551.85,4,823.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Structural Valves Standard,317537.51,45362.50142857143,5,1793.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Structural Copper Wire Premium,0.0,0.0,2,367.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Instrumentation Copper Wire Heavy Duty,920998.0599999999,153499.67666666667,3,2204.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Instrumentation Steel Rod,1831462.33,915731.165,2,627.0,2924.8,500,2026-07-11T20:39:56.570Z
V0069,Structural Transformer Oil Kit,250265.45,125132.725,1,84.0,3015.09,500,2026-07-11T20:39:56.570Z
V0258,Instrumentation Valves Heavy Duty,1831397.95,915698.975,1,498.0,3639.09,500,2026-07-11T20:39:56.570Z
V0127,Electrical Steel Rod,394546.16000000003,131515.3866666667,2,456.0,882.1,500,2026-07-11T20:39:56.570Z
V0481,Instrumentation Flow Meter Heavy Duty,189244.47,189244.47,1,70.0,2850.12,500,2026-07-11T20:39:56.570Z
V0441,Safety Pneumatic Cylinder,558013.19,93002.19833333332,3,1883.0,246.73,500,2026-07-11T20:39:56.570Z
V0210,Mechanical Circuit Breaker Heavy Duty,1790847.5,1790847.5,1,251.2023478892497,3926.34,500,2026-07-11T20:39:56.570Z
V0287,Safety Transformer Oil Standard,197626.84,197626.84,1,372.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Structural Safety Helmet Heavy Duty,301940.2,60388.04,4,1474.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Electrical Conveyor Belt Heavy Duty,612085.09,204028.3633333333,2,1427.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Instrumentation Fasteners,59740.51,19913.503333333334,3,327.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Instrumentation Bearing,646928.65,646928.65,1,238.0,0.0,500,2026-07-11T20:39:56.570Z
V0334,Electrical Transformer Oil Kit,153793.95,51264.65,2,669.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Structural Pneumatic Cylinder Premium,154582.83,77291.415,2,269.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Structural Pressure Gauge Standard,16856.96,16856.96,1,289.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Mechanical Pvc Pipe Premium,94776.04,31592.013333333332,2,474.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Mechanical Flow Meter Premium,162510.32,54170.10666666667,2,646.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Safety Lubricant Kit,175916.27,58638.75666666666,3,751.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Instrumentation Flow Meter Kit,355585.16000000003,177792.58000000002,1,860.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Electrical Pvc Pipe Kit,164884.48,32976.896,2,415.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Safety Transformer Oil Premium,58038.09,58038.09,1,258.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Mechanical Flow Meter,108101.16,108101.16,1,397.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Mechanical Copper Wire Heavy Duty,288266.15,96088.71666666667,2,642.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Mechanical Circuit Breaker Premium,109974.69,54987.345,1,262.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Structural Flow Meter Premium,331196.34,165598.17,1,458.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Electrical Safety Helmet Kit,325383.9,108461.3,2,952.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Instrumentation Flow Meter Kit,2473539.59,824513.1966666667,2,630.0,3942.54,500,2026-07-11T20:39:56.570Z
V0258,Structural Pressure Gauge Standard,26741.07,26741.07,1,107.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Instrumentation Transformer Oil Kit,218916.33000000002,54729.082500000004,2,1295.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Electrical Conveyor Belt Standard,62307.75,20769.25,2,139.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Structural Valves Standard,21851.84,7283.946666666667,2,155.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Mechanical Safety Helmet Standard,134420.06,67210.03,1,794.0,0.0,500,2026-07-11T20:39:56.570Z
V0136,Fluid Lubricant Standard,47205.87,11801.4675,2,799.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Structural Conveyor Belt Standard,408790.87,81758.174,3,1445.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Safety Transformer Oil Heavy Duty,339060.06999999995,42382.50874999999,4,1733.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Mechanical Electric Motor Standard,75898.57,18974.6425,3,646.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Mechanical Flow Meter,3125360.83,1562680.415,1,770.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Instrumentation Bearing Premium,158831.07,158831.07,1,345.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Structural Lubricant,71581.37,35790.685,1,294.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Instrumentation Industrial Paint Heavy Duty,1388410.5999999999,173551.32499999998,4,2796.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Electrical Steel Rod,357824.1,89456.025,2,932.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Fluid Safety Helmet Kit,728396.01,60699.6675,7,3121.0,1600.09,500,2026-07-11T20:39:56.570Z
V0136,Mechanical Electric Motor Standard,0.0,0.0,1,392.0,2164.05,500,2026-07-11T20:39:56.570Z
V0481,Structural Bearing Kit,0.0,0.0,3,726.2023478892497,1422.82,500,2026-07-11T20:39:56.570Z
V0343,Electrical Conveyor Belt Heavy Duty,0.0,0.0,1,167.0,985.39,500,2026-07-11T20:39:56.570Z
V0001,Mechanical Fasteners Heavy Duty,420117.94,105029.485,3,1731.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Electrical Lubricant Heavy Duty,0.0,0.0,1,360.0,2438.5,500,2026-07-11T20:39:56.570Z
V0204,Structural Safety Helmet Heavy Duty,115167.33,38389.11,2,679.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Structural Pneumatic Cylinder Premium,0.0,0.0,1,417.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Structural Hydraulic Pump Premium,0.0,0.0,1,308.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Mechanical Electric Motor Standard,3482.66,1741.33,2,465.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Instrumentation Electric Motor Premium,352075.34,117358.44666666667,3,718.0,0.0,500,2026-07-11T20:39:56.570Z
V0037,Safety Flow Meter Kit,0.0,0.0,2,144.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Safety Transformer Oil Premium,243773.33999999997,48754.66799999999,5,1185.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Electrical Steel Rod Standard,1837830.6099999999,367566.122,4,1653.0,1449.51,500,2026-07-11T20:39:56.570Z
V0037,Electrical Copper Wire Premium,0.0,0.0,1,168.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Electrical Steel Rod,408997.70999999996,102249.42749999999,2,965.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Fluid Conveyor Belt Kit,0.0,0.0,2,801.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Fluid Bearing Premium,0.0,0.0,1,353.0,0.0,500,2026-07-11T20:39:56.570Z
V0069,Mechanical Electric Motor Premium,0.0,0.0,1,392.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Structural Bearing,0.0,0.0,1,40.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Structural Conveyor Belt Standard,411536.04000000004,137178.68000000002,3,1350.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Electrical Copper Wire Premium,0.0,0.0,2,388.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Structural Steel Rod Kit,466253.35,233126.675,2,642.0,1544.63,500,2026-07-11T20:39:56.570Z
V0069,Structural Gearbox Heavy Duty,2158792.58,719597.5266666667,1,750.0,2857.9,500,2026-07-11T20:39:56.570Z
V0037,Electrical Pneumatic Cylinder Kit,223173.68,111586.84,2,730.0,268.03,500,2026-07-11T20:39:56.570Z
V0204,Instrumentation Transformer Oil Kit,948047.06,474023.53,2,559.0,2080.58,500,2026-07-11T20:39:56.570Z
V0330,Structural Conveyor Belt Standard,706100.9,706100.9,1,417.0,1723.27,500,2026-07-11T20:39:56.570Z
V0160,Electrical Steel Rod,262681.03,262681.03,1,298.0,879.72,500,2026-07-11T20:39:56.570Z
V0287,Instrumentation Transformer Oil Kit,1022323.74,1022323.74,1,477.0,2148.03,500,2026-07-11T20:39:56.570Z
V0069,Mechanical Fasteners Premium,1127476.64,1127476.64,1,322.0,3433.41,500,2026-07-11T20:39:56.570Z
V0001,Safety Steel Rod Standard,557967.74,92994.62333333334,2,2910.0,186.7,500,2026-07-11T20:39:56.570Z
V0204,Mechanical Flow Meter Premium,436498.91,145499.63666666666,2,1094.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Structural Steel Rod Kit,1689387.31,563129.1033333334,2,1041.0,1611.04,500,2026-07-11T20:39:56.570Z
V0258,Structural Pneumatic Cylinder Premium,227252.53,113626.265,1,472.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Structural Transformer Oil,150291.36,150291.36,1,319.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Safety Gearbox Premium,214468.99,53617.2475,2,442.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Structural Pressure Gauge Standard,115778.12,115778.12,1,290.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Structural Copper Wire Standard,82819.35,82819.35,1,275.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Instrumentation Bearing Premium,919824.9299999999,153304.155,5,2030.0,0.0,500,2026-07-11T20:39:56.570Z
V0334,Mechanical Fasteners Heavy Duty,101568.63,101568.63,1,33.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Safety Pressure Gauge Premium,40243.64,13414.546666666667,3,635.0,183.51,500,2026-07-11T20:39:56.570Z
V0196,Electrical Transformer Oil Standard,352216.6,176108.3,2,706.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Instrumentation Bearing Premium,885441.37,442720.685,2,342.0,2616.55,500,2026-07-11T20:39:56.570Z
V0483,Fluid Pneumatic Cylinder,13940.92,6970.46,2,133.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Electrical Gearbox Premium,14492.970000000001,4830.990000000001,3,585.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Structural Hydraulic Pump Premium,314447.8,157223.9,1,642.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Safety Hydraulic Pump Standard,364798.72,182399.36,1,812.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Fluid Conveyor Belt Kit,485361.61,121340.4025,3,1272.0,0.0,500,2026-07-11T20:39:56.570Z
V0258,Instrumentation Flow Meter Heavy Duty,318572.49,159286.245,2,607.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Mechanical Safety Helmet Standard,245048.92,49009.784,3,621.0,0.0,500,2026-07-11T20:39:56.570Z
V0077,Electrical Bearing Heavy Duty,1797677.09,599225.6966666667,1,984.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Structural Lubricant,24634.15,12317.075,1,156.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Fluid Bearing Premium,166932.39,83466.195,1,406.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Safety Transformer Oil Premium,36961.38,36961.38,1,57.0,0.0,500,2026-07-11T20:39:56.570Z
V0258,Safety Hydraulic Pump Standard,350386.91,350386.91,1,424.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Mechanical Electric Motor Premium,54428.75,27214.375,2,680.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Safety Hydraulic Pump Heavy Duty,138253.13,69126.565,1,222.0,0.0,500,2026-07-11T20:39:56.570Z
V0210,Safety Pressure Gauge Kit,305963.07999999996,152981.53999999998,2,694.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Electrical Transformer Oil Standard,96292.38,96292.38,1,366.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Structural Steel Rod Kit,1336278.26,445426.08666666667,2,827.0,1593.93,500,2026-07-11T20:39:56.570Z
V0287,Instrumentation Valves Heavy Duty,290734.08999999997,145367.04499999998,1,548.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Instrumentation Flow Meter Kit,472741.77,118185.4425,3,1429.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Instrumentation Copper Wire,0.0,0.0,1,468.0,3732.16,500,2026-07-11T20:39:56.570Z
V0210,Electrical Conveyor Belt Standard,0.0,0.0,1,423.0,1554.27,500,2026-07-11T20:39:56.570Z
V0001,Electrical Conveyor Belt Heavy Duty,0.0,0.0,1,117.0,930.67,500,2026-07-11T20:39:56.570Z
V0141,Structural Flow Meter Premium,0.0,0.0,1,160.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Structural Transformer Oil,70182.24,23394.08,3,910.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0334,Structural Transformer Oil,0.0,0.0,1,19.0,0.0,500,2026-07-11T20:39:56.570Z
V0481,Electrical Transformer Oil Kit,0.0,0.0,1,298.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Electrical Lubricant Heavy Duty,0.0,0.0,2,740.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Electrical Conveyor Belt,0.0,0.0,1,433.0,0.0,500,2026-07-11T20:39:56.570Z
V0197,Mechanical Conveyor Belt,0.0,0.0,1,131.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Electrical Steel Rod Standard,0.0,0.0,1,251.2023478892497,0.0,500,2026-07-11T20:39:56.570Z
V0095,Electrical Copper Wire Premium,0.0,0.0,1,85.0,0.0,500,2026-07-11T20:39:56.570Z
V0141,Mechanical Flow Meter Premium,4140.99,2070.495,2,304.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Mechanical Fasteners Premium,88667.78,22166.945,3,620.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Mechanical Flow Meter,0.0,0.0,1,334.0,0.0,500,2026-07-11T20:39:56.570Z
V0343,Structural Lubricant,197551.7,98775.85,2,469.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Safety Pressure Gauge Kit,258647.33999999997,86215.77999999998,2,981.0,0.0,500,2026-07-11T20:39:56.570Z
V0483,Structural Transformer Oil,0.0,0.0,2,345.0,0.0,500,2026-07-11T20:39:56.570Z
V0330,Instrumentation Industrial Paint Heavy Duty,378351.06000000006,94587.76500000001,3,1255.0,0.0,500,2026-07-11T20:39:56.570Z
V0258,Safety Conveyor Belt,0.0,0.0,1,218.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Safety Lubricant Standard,0.0,0.0,1,321.0,478.44,500,2026-07-11T20:39:56.570Z
V0095,Structural Gearbox Heavy Duty,0.0,0.0,1,4.0,0.0,500,2026-07-11T20:39:56.570Z
V0001,Instrumentation Flow Meter Premium,163049.06,81524.53,2,720.0,0.0,500,2026-07-11T20:39:56.570Z
V0095,Fluid Safety Helmet Kit,0.0,0.0,1,71.0,0.0,500,2026-07-11T20:39:56.570Z
V0204,Instrumentation Copper Wire Heavy Duty,886990.98,221747.745,2,1370.0,829.91,500,2026-07-11T20:39:56.570Z
V0069,Safety Pneumatic Cylinder,92771.17000000001,46385.58500000001,2,398.0,231.38,500,2026-07-11T20:39:56.570Z
V0441,Fluid Bearing Premium,18460.67,9230.335,1,20.0,837.59,500,2026-07-11T20:39:56.570Z
V0001,Fluid Flow Meter Kit,10821.14,10821.14,1,43.0,247.36,500,2026-07-11T20:39:56.570Z
V0127,Safety Pneumatic Cylinder Kit,287765.9,47960.98333333334,3,1269.0,226.1,500,2026-07-11T20:39:56.570Z
V0172,Structural Transformer Oil Kit,2345067.04,1172533.52,2,787.0,2953.24,500,2026-07-11T20:39:56.570Z
V0077,Instrumentation Hydraulic Pump Premium,3294944.9299999997,1647472.4649999999,1,956.0,3430.19,500,2026-07-11T20:39:56.570Z
V0141,Electrical Conveyor Belt,824431.27,824431.27,1,496.0,1681.35,500,2026-07-11T20:39:56.570Z
V0483,Safety Steel Rod Standard,100611.85,50305.925,1,526.0,0.0,500,2026-07-11T20:39:56.570Z
V0127,Instrumentation Flow Meter Heavy Duty,404370.31,134790.10333333333,2,961.0,0.0,500,2026-07-11T20:39:56.570Z
V0172,Safety Gearbox Premium,749551.0700000001,107078.7242857143,4,2322.0,0.0,500,2026-07-11T20:39:56.570Z
V0287,Mechanical Flow Meter,19104.18,19104.18,1,40.0,0.0,500,2026-07-11T20:39:56.570Z
V0049,Fluid Bearing Premium,855417.26,213854.315,2,976.0,848.29,500,2026-07-11T20:39:56.570Z
V0160,Fluid Steel Rod Standard,131204.02,131204.02,1,186.0,0.0,500,2026-07-11T20:39:56.570Z
V0196,Instrumentation Electric Motor Premium,150237.64,50079.21333333334,3,658.0,0.0,500,2026-07-11T20:39:56.570Z
V0160,Electrical Pvc Pipe Premium,73618.74,73618.74,1,313.0,0.0,500,2026-07-11T20:39:56.570Z
V0441,Electrical Conveyor Belt Heavy Duty,152392.36,38098.09,3,476.0,0.0,500,2026-07-11T20:39:56.570Z
V0142,Safety Transformer Oil Heavy Duty,813123.19,203280.7975,3,1521.0,531.18,500,2026-07-11T20:39:56.570Z
