po_id,vendor_id,item_name,quantity,po_date,region,ingestion_timestamp,load_date,pipeline_run_id,source_file
PO062229,V0223,Structural PVC Pipe Heavy Duty,12.0,2022-06-12 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062230,V0358,Electrical Conveyor Belt,237.0,2025-12-06 00:00:00,south,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062231,V0427,Structural Conveyor Belt Standard,456.0,2023-02-15 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062232,V0446,Fluid Lubricant Standard,null,2022-08-31 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062233,V0232,Electrical Conveyor Belt Standard,379.0,2023-07-16 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062234,V0427,Safety Conveyor Belt,357.0,2023-03-09 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062235,V0019,Mechanical Electric Motor Premium,208.0,2023-05-08 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062236,V0153,Instrumentation Fasteners,398.0,2024-05-02 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062237,V0005,Instrumentation Copper Wire,350.0,2022-01-02 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062238,V0085,Structural Gearbox Heavy Duty,244.0,2024-01-03 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062239,V0362,Structural Transformer Oil Kit,458.0,2024-10-07 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062240,V0003,Instrumentation Transformer Oil Kit,473.0,2023-06-21 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062241,V0255,Electrical Gearbox Premium,67.0,2023-02-06 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062242,V0206,Structural Transformer Oil Kit,40.0,2023-01-16 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062243,V0064,Safety Lubricant Kit,252.0,2022-07-29 00:00:00,east,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062244,V0343,Structural Bearing,169.0,2022-08-09 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062245,V0347,Mechanical Pressure Gauge Premium,81.0,2022-09-03 00:00:00,south,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062246,V0363,Electrical Lubricant Heavy Duty,319.0,2023-12-06 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062247,V0383,Safety Flow Meter Kit,225.0,2023-06-29 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062248,V0156,Instrumentation Transformer Oil Kit,null,2025-03-22 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062249,V0497,Electrical Safety Helmet Kit,246.0,2023-11-12 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062250,V0039,Electrical Copper Wire Premium,182.0,2025-06-22 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062251,V0324,Structural Copper Wire Standard,264.0,2025-07-17 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062252,V0487,Safety Transformer Oil Kit,22.0,2025-09-04 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062253,V0115,Electrical Bearing Heavy Duty,449.0,2025-08-17 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062254,V0138,Electrical Lubricant Heavy Duty,210.0,2025-06-30 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062255,V0284,Safety Transformer Oil Heavy Duty,406.0,2022-09-24 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062256,V0392,Instrumentation Hydraulic Pump Premium,4.0,2025-03-29 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062257,V0163,Safety Control Panel Heavy Duty,275.0,2022-06-17 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062258,V0421,Structural Hydraulic Pump Premium,292.0,2025-10-31 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062259,V0125,Instrumentation Flow Meter Premium,473.0,2024-08-28 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062260,V0442,Structural Lubricant,233.0,2025-05-04 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062261,V0130,Structural Gearbox Heavy Duty,313.0,2022-08-09 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062262,V0308,Instrumentation Steel Rod,208.0,2025-05-06 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062263,V0178,Mechanical Safety Helmet Standard,205.0,2024-02-16 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062264,V0161,Instrumentation Industrial Paint Heavy Duty,390.0,2025-06-26 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062265,V0177,Structural Safety Helmet Heavy Duty,272.0,2025-09-09 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062266,V0247,Electrical Safety Helmet Kit,342.0,2022-04-07 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062267,V0425,Fluid Conveyor Belt Kit,261.0,2025-05-18 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062268,V0380,Mechanical Conveyor Belt,192.0,2022-05-17 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062269,V0223,Safety Pressure Gauge Premium,63.0,2023-04-27 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062270,V0140,Safety Steel Rod Standard,241.0,2024-02-16 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062271,V0431,Structural Copper Wire Standard,221.0,2023-08-23 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062272,V0440,Mechanical Conveyor Belt,207.0,2022-05-15 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062273,V0226,Electrical Pneumatic Cylinder Kit,60.0,2024-09-30 00:00:00,west,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062274,V0349,Structural Lubricant,205.0,2025-08-10 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062275,V0185,Structural Conveyor Belt Premium,261.0,2024-05-02 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062276,V0075,Instrumentation Transformer Oil Kit,424.0,2023-10-12 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062277,V0161,Fluid Bearing Premium,55.0,2025-12-03 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062278,V0341,Structural Conveyor Belt Premium,92.0,2025-03-11 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062279,V0386,Safety Welding Rod Kit,181.0,2022-09-21 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062280,V0429,Safety Transformer Oil Heavy Duty,463.0,2022-02-07 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062281,V0009,Mechanical Circuit Breaker Premium,417.0,2024-01-25 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062282,V0240,Mechanical Electric Motor Standard,364.0,2025-03-21 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062283,V0135,Electrical Copper Wire Premium,322.0,2023-09-12 00:00:00,east,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062284,V0342,Instrumentation Electric Motor Premium,339.0,2025-01-15 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062285,V0127,Electrical Pneumatic Cylinder Kit,232.0,2025-07-23 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062286,V0280,Electrical Steel Rod Standard,432.0,2023-02-22 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062287,V0356,Mechanical Electric Motor Standard,235.0,2024-03-25 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062288,V0386,Electrical Conveyor Belt,210.0,2022-02-21 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062289,V0135,Electrical Gearbox Kit,426.0,2025-03-13 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062290, V0046 ,Structural PVC Pipe Heavy Duty,70.0,2022-02-25 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062291,V0112,Safety Pressure Gauge Kit,460.0,2022-06-02 00:00:00,central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062292,V0297,Fluid Conveyor Belt Kit,145.0,2024-99-99,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062293,V0022,Safety Lubricant Standard,292.0,2024-11-30 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062294,V0082,Structural Valves Standard,16.0,2022-01-28 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062295,V0498,Electrical Conveyor Belt,45.0,2022-08-08 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062296,V0190,Instrumentation Flow Meter Kit,38.0,2022-06-18 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062297,V0246,Mechanical Pressure Gauge Standard,44.0,2023-11-28 00:00:00,north,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062298,V0005,Fluid Safety Helmet Kit,443.0,2025-09-17 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062299,V0294,Electrical Circuit Breaker,125.0,2023-03-20 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062300,V0162,Fluid Safety Helmet Premium,450.0,2024-05-02 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062301,V0257,Instrumentation Pneumatic Cylinder Premium,285.0,2022-02-06 00:00:00,west,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062302,V0256,Fluid Conveyor Belt Kit,135.0,2025-07-02 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062303, V0486 ,Electrical Steel Rod,311.0,2024-02-28 00:00:00,central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062304,V0134,Structural Hydraulic Pump Premium,100.0,2023-08-21 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062305,V0281,Instrumentation Flow Meter Premium,100.0,2023-03-07 00:00:00,north,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062306,V0190,Mechanical Flow Meter,82.0,2025-05-31 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062307,V0211,Fluid Safety Helmet Premium,254.0,2023-09-06 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062308,V0030,Safety Transformer Oil Kit,281.0,2024-01-16 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062309,V0345,Structural Hydraulic Pump Premium,162.0,2025-07-17 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062310,V0100,Instrumentation Copper Wire Heavy Duty,330.0,2023-02-05 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062311,V0232,Safety Control Panel,410.0,2025-09-03 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062312,V0217,Instrumentation Pneumatic Cylinder Premium,455.0,2023-07-01 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062313,V0232,Mechanical Fasteners Premium,278.0,2025-05-29 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062314,V0187,Electrical Lubricant Heavy Duty,22.0,2024-10-06 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062315,V0126,Structural PVC Pipe Heavy Duty,143.0,2025-13-45,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062316,V0223,Safety Lubricant Kit,439.0,2022-09-16 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062317,V0025,Fluid Lubricant Standard,99.0,2022-05-01 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062318,V0126,Safety Conveyor Belt,257.0,2022-01-07 00:00:00,central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062319,V0393,Instrumentation Fasteners,367.0,2025-04-09 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062320,V0424,Instrumentation Circuit Breaker Standard,181.0,2024-04-27 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062321,V0358,Instrumentation Bearing,154.0,2022-03-10 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062322,V0317,Structural Bearing,362.0,2022-08-27 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062323,null,Safety Conveyor Belt Standard,423.0,2024-02-01 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062324,V0068,Safety Hydraulic Pump Heavy Duty,182.0,2023-02-07 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062325,V0256,Structural Hydraulic Pump Premium,null,2023-11-17 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062326,V0060,Fluid Flow Meter Kit,78.0,2023-02-17 00:00:00,north,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062327,V0389,Instrumentation Fasteners,52.0,2025-07-15 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062328,V0253,Structural Steel Rod Kit,73.0,2022-03-01 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062329,V0407,Safety Control Panel Kit,22.0,2024-01-05 00:00:00,south,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062330,V0401,Safety Lubricant Standard,264.0,2023-03-28 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062331,V0232,Structural Transformer Oil,352.0,2023-01-02 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062332,V0246,Structural Valves Standard,286.0,2023-12-06 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062333,V0014,Structural Gearbox Heavy Duty,412.0,2024-06-03 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062334,V0255,Instrumentation Copper Wire Heavy Duty,463.0,2022-12-20 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062335,V0340,Fluid Conveyor Belt Kit,415.0,2023-09-24 00:00:00,east,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062336,V0121,Structural Conveyor Belt Standard,121.0,2025-10-18 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062337,V0495,Mechanical Welding Rod Heavy Duty,241.0,2025-02-22 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062338,V0490,Instrumentation Safety Helmet,116.0,2025-01-24 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062339,V0141,Safety Conveyor Belt,384.0,2025-02-24 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062340,V0356,Safety Transformer Oil Standard,451.0,2025-08-17 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062341,V0016,Safety Pressure Gauge Kit,198.0,2025-11-10 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062342,V0335,Electrical Gearbox Kit,240.0,2025-01-09 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062343,V0312,Fluid Bearing Premium,76.0,2022-02-05 00:00:00,east,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062344,V0413,Mechanical Pressure Gauge Premium,358.0,2023-09-08 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062345,V0153,Electrical Conveyor Belt Heavy Duty,75.0,2025-05-05 00:00:00,central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062346,V0443,Structural Bearing Kit,216.0,2024-10-11 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062347,V0434,Electrical Lubricant Heavy Duty,342.0,2022-03-30 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062348,V0336,Electrical Pneumatic Cylinder Kit,191.0,2023-06-27 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062349,V0234,Electrical Bearing Heavy Duty,271.0,2024-04-23 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062350,V0309,Fluid Conveyor Belt Kit,147.0,2023-07-20 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062351,V0365,Instrumentation Industrial Paint Heavy Duty,167.0,2025-02-03 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062352,V0490,Mechanical Pressure Gauge Standard,179.0,2025-12-06 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062353,V0064,Structural Pressure Gauge Standard,328.0,2023-11-08 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062354,V0155,Safety Pressure Gauge Premium,484.0,2023-10-23 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062355,V0392,Safety Lubricant Kit,479.0,2023-12-31 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062356,V0202,Electrical Transformer Oil Kit,19.0,2022-07-19 00:00:00,north,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062357,V0338,Fluid Control Panel Premium,163.0,2025-10-31 00:00:00,West,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062358,V0070,Electrical Circuit Breaker,491.0,2024-04-08 00:00:00,South,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062359,V0355,Mechanical Conveyor Belt,469.0,2025-03-13 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062360,V0339,Safety Transformer Oil Kit,472.0,2023-03-07 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062361,V0290,Instrumentation Flow Meter Heavy Duty,145.0,2022-11-30 00:00:00,North,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062362,V0383,Fluid Conveyor Belt Kit,114.0,2023-08-03 00:00:00,East,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062363,V0444,Mechanical Copper Wire Heavy Duty,470.0,2022-03-06 00:00:00,Central,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
PO062364,V0416,Instrumentation Hydraulic Pump Premium,405.0,2023-11-13 00:00:00,west,2026-07-09T18:01:16.324Z,2026-07-09,8169b151-cbbc-4d7f-bfa1-26950e5c866e,purchase_orders
