item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM0007176,ORD002038,PROD00139,1,12429.19,2.89
ITEM0007177,ORD002038,PROD00237,2,3389.65,7.49
ITEM0007178,ORD002038,PROD00191,1,18482.44,7.59
ITEM0007179,ORD002039,PROD00112,3,958.5,16.71
ITEM0007180,ORD002039,PROD00147,1,10375.1,0.21
ITEM0007181,ORD002039,PROD00215,1,13895.27,14.35
ITEM0007182,ORD002040,PROD00020,1,70058.39,25.15
ITEM0007183,ORD002040,PROD00005,1,938.76,20.72
ITEM0007184,ORD002040,PROD00050,2,635.92,33.16
ITEM0007185,ORD002040,PROD00077,2,949.09,19.01
ITEM0007186,ORD002040,PROD00225,5,525.71,10.05
ITEM0007187,ORD002041,PROD00272,5,43464.46,19.72
ITEM0007188,ORD002041,PROD00158,4,255.24,119.73
ITEM0007189,ORD002041,PROD00107,0,128039.99,6.24
ITEM0007190,ORD002041,PROD00003,1,47677.98,24.68
ITEM0007191,ORD002042,PROD00121,3,79730.15,24.0
ITEM0007192,ORD002042,PROD00078,2,80173.3,2.93
ITEM0007193,ORD002042,PROD00039,1,4450.41,28.62
ITEM0007194,ORD002042,PROD00278,5,48030.22,14.25
ITEM0007195,ORD002042,PROD00116,3,72895.77,9.46
ITEM0007196,ORD002043,PROD00051,3,14882.87,22.49
ITEM0007197,ORD002043,PROD00283,-4,34928.13,18.75
ITEM0007198,ORD002043,PROD00045,4,65694.03,25.31
ITEM0007199,ORD002043,PROD00129,5,55423.01,4.86
ITEM0007200,ORD002043,PROD00136,5,15602.8,13.97
ITEM0007201,ORD002044,PROD00194,1,1718.09,10.11
ITEM0007202,ORD002045,PROD00286,-4,11352.93,31.23
ITEM0007203,ORD002045,PROD00179,1,11703.98,26.49
ITEM0007204,ORD002045,PROD00057,4,6857.15,11.63
ITEM0007205,ORD002046,PROD00161,4,89959.13,31.18
ITEM0007206,ORD002046,PROD00263,1,4176.74,14.13
ITEM0007207,ORD002046,PROD00154,2,15820.26,33.59
ITEM0007208,ORD002047,PROD00046,1,3348.49,31.7
ITEM0007209,ORD002047,PROD00052,4,8276.3,21.86
ITEM0007210,ORD002047,PROD00013,3,1794.74,11.67
ITEM0007211,ORD002048,PROD00100,2,9419.26,20.17
ITEM0007212,ORD002048,PROD00206,3,17398.64,22.08
ITEM0007213,ORD002048,PROD00210,5,116861.98,15.53
ITEM0007214,ORD002048,PROD00225,4,525.71,17.72
ITEM0007215,ORD002048,PROD00060,1,14823.48,17.48
ITEM0007216,ORD002049,PROD00273,5,5839.38,11.65
ITEM0007217,ORD002049,PROD00022,2,9177.73,11.06
ITEM0007218,ORD002050,PROD00082,3,4931.74,6.45
ITEM0007219,ORD002050,PROD00194,3,1718.09,17.44
ITEM0007220,ORD002050,PROD00200,1,23481.36,31.29
ITEM0007221,ORD002050,PROD00261,1,35880.89,22.08
ITEM0007222,ORD002050,PROD00028,5,59359.69,8.51
ITEM0007223,ORD002051,PROD00191,4,18482.44,16.65
ITEM0007224,ORD002051,PROD00131,1,2403.64,28.76
ITEM0007225,ORD002051,PROD00045,5,65694.03,14.3
ITEM0007226,ORD002052,PROD00194,3,1718.09,26.88
ITEM0007227,ORD002053,PROD00224,4,54820.98,30.19
ITEM0007228,ORD002053,PROD00237,5,3389.65,32.27
ITEM0007229,ORD002053,PROD00270,5,16051.61,5.66
ITEM0007230,ORD002053,PROD00269,4,2342.42,24.27
ITEM0007231,ORD002053,PROD00184,3,99913.97,16.54
ITEM0007232,ORD002054,PROD00207,5,90137.22,28.23
ITEM0007233,ORD002054,PROD00071,3,6126.45,12.18
ITEM0007234,ORD002055,PROD00135,4,973.62,17.69
ITEM0007235,ORD002056,PROD00030,5,46619.52,8.01
ITEM0007236,ORD002056,PROD00296,2,75276.41,12.71
ITEM0007237,ORD002057,PROD00168,5,786.46,27.85
ITEM0007238,ORD002058,PROD00119,5,1779.27,3.81
ITEM0007239,ORD002058,PROD00146,2,10852.71,30.04
ITEM0007240,ORD002059,PROD00169,4,8770.94,16.6
ITEM0007241,ORD002059,PROD00232,3,20147.3,29.95
ITEM0007242,ORD002059,PROD00234,3,491.09,27.8
ITEM0007243,ORD002059,PROD00289,2,1903.39,23.29
ITEM0007244,ORD002060,PROD00025,3,2571.12,29.58
ITEM0007245,ORD002061,PROD00220,1,53302.28,33.02
ITEM0007246,ORD002062,PROD00266,3,150138.51,29.4
ITEM0007247,ORD002062,PROD00043,3,5667.41,17.88
ITEM0007248,ORD002062,PROD00099,3,10679.39,8.99
ITEM0007249,ORD002062,PROD00128,5,2957.45,34.3
ITEM0007250,ORD002062,PROD00227,5,2030.73,23.05
ITEM0007251,ORD002063,INVALID_PROD_87324,1,35676.4,13.56
ITEM0007252,ORD002064,PROD00023,4,13941.86,25.45
ITEM0007253,ORD002064,PROD00226,4,33228.57,13.98
ITEM0007254,ORD002064,PROD00176,4,10514.42,0.01
ITEM0007255,ORD002064,PROD00032,0,15757.18,1.27
ITEM0007256,ORD002064,PROD00078,4,80173.3,6.48
ITEM0007257,ORD002064,PROD00063,5,4748.54,29.15
ITEM0007258,ORD002065,PROD00021,5,1935.05,8.61
ITEM0007259,ORD002066,PROD00212,2,18473.59,10.8
ITEM0007260,ORD002066,PROD00136,1,15602.8,10.27
ITEM0007261,ORD002066,PROD00180,0,45620.93,2.19
ITEM0007262,ORD002066,PROD00168,-2,786.46,28.73
ITEM0007263,ORD002066,PROD00128,3,2957.45,14.7
ITEM0007264,ORD002066,PROD00261,2,35880.89,4.35
ITEM0007265,ORD002067,PROD00157,3,7028.69,30.97
ITEM0007266,ORD002067,PROD00147,3,10375.1,23.77
ITEM0007267,ORD002067,PROD00138,4,14451.36,26.36
ITEM0007268,ORD002067,PROD00115,4,3345.82,23.68
ITEM0007269,ORD002068,PROD00205,5,6001.17,26.87
ITEM0007270,ORD002068,PROD00188,3,26614.54,22.22
ITEM0007271,ORD002069,PROD00008,0,2233.33,3.29
ITEM0007272,ORD002069,PROD00117,4,28499.09,3.61
ITEM0007273,ORD002069,PROD00216,1,4233.5,18.26
ITEM0007274,ORD002069,PROD00174,3,6796.1,1.0
ITEM0007275,ORD002070,PROD00190,5,4989.53,24.27
ITEM0007276,ORD002070,PROD00071,0,6126.45,10.52
ITEM0007277,ORD002070,PROD00199,3,37442.17,31.52
ITEM0007278,ORD002070,PROD00144,-3,35676.4,34.72
ITEM0007279,ORD002070,PROD00298,3,1958.18,23.21
ITEM0007280,ORD002070,PROD00060,3,14823.48,20.27
ITEM0007281,ORD002071,PROD00219,2,916.28,21.29
ITEM0007282,ORD002071,PROD00245,2,77190.55,34.99
ITEM0007283,ORD002071,PROD00118,2,85972.81,11.74
ITEM0007284,ORD002071,PROD_DUP_764,1,10284.38,13.6
ITEM0007285,ORD002071,PROD00214,3,9055.44,9.03
ITEM0007286,ORD002071,PROD00249,1,90613.5,10.16
ITEM0007287,ORD002072,PROD00088,2,9502.99,1.06
ITEM0007288,ORD002072,PROD00018,5,57851.82,31.61
ITEM0007289,ORD002072,PROD00157,2,7028.69,17.4
ITEM0007290,ORD002072,PROD00082,4,4931.74,32.55
ITEM0007291,ORD002072,PROD00023,4,13941.86,1.59
ITEM0007292,ORD002073,PROD00119,1,1779.27,5.53
ITEM0007293,ORD002073,PROD00113,2,14490.24,25.99
ITEM0007294,ORD002073,PROD00184,5,99913.97,27.55
ITEM0007295,ORD002073,PROD00077,5,949.09,10.06
ITEM0007296,ORD002073,PROD_DUP_764,5,10284.38,9.03
ITEM0007297,ORD002073,PROD00185,5,88426.11,18.61
ITEM0007298,ORD002074,PROD00270,1,16051.61,10.55
ITEM0007299,ORD002074,PROD00171,2,1587.59,34.01
ITEM0007300,ORD002074,PROD00044,1,36733.67,6.94
ITEM0007301,ORD002074,PROD00126,3,14276.93,16.62
ITEM0007302,ORD002074,PROD00238,2,10985.44,9.78
ITEM0007303,ORD002075,PROD00253,5,30181.5,14.85
ITEM0007304,ORD002075,PROD00020,1,70058.39,10.6
ITEM0007305,ORD002075,PROD00189,3,9958.04,17.64
ITEM0007306,ORD002075,PROD00207,1,90137.22,5.86
ITEM0007307,ORD002075,PROD00016,1,155813.5,17.99
ITEM0007308,ORD002076,PROD00059,4,1558.61,134.28
ITEM0007309,ORD002076,PROD00217,5,21374.71,9.57
ITEM0007310,ORD002077,PROD00300,3,1163.82,6.77
ITEM0007311,ORD002077,PROD00067,1,16473.79,34.29
ITEM0007312,ORD002077,PROD00238,2,10985.44,11.76
ITEM0007313,ORD002077,PROD00187,4,8729.44,27.31
ITEM0007314,ORD002078,PROD00136,2,15602.8,4.79
ITEM0007315,ORD002078,PROD00170,1,12487.59,111.64
ITEM0007316,ORD002078,PROD00108,3,13444.93,29.18
ITEM0007317,ORD002078,PROD00191,1,18482.44,22.82
ITEM0007318,ORD002079,PROD00089,3,14553.94,29.83
ITEM0007319,ORD002079,PROD00035,4,7731.0,8.94
ITEM0007320,ORD002079,PROD00279,2,13479.28,24.05
ITEM0007321,ORD002079,PROD00029,2,12387.11,26.26
ITEM0007322,ORD002079,PROD00297,5,1866.66,32.59
ITEM0007323,INVALID_ORD_58404,PROD00228,3,12035.67,10.14
ITEM0007324,ORD002080,PROD00083,2,56427.07,23.08
ITEM0007325,ORD002080,PROD00231,0,2536.84,15.65
ITEM0007326,ORD002080,PROD00149,3,737.02,0.12
ITEM0007327,ORD002080,PROD00253,4,30181.5,12.97
ITEM0007328,ORD002081,PROD00121,2,79730.15,20.42
ITEM0007329,ORD002081,PROD00046,5,3348.49,120.75
ITEM0007330,ORD002082,PROD00039,1,4450.41,4.91
ITEM0007331,ORD002082,PROD00139,5,12429.19,9.83
ITEM0007332,ORD002083,PROD00157,4,7028.69,12.7
ITEM0007333,ORD002083,PROD00033,5,25099.93,11.77
ITEM0007334,ORD002083,PROD00164,1,136789.18,26.28
ITEM0007335,ORD002083,INVALID_PROD_85318,3,88426.11,15.76
ITEM0007336,ORD002084,PROD00005,3,938.76,12.98
ITEM0007337,ORD002084,PROD00088,3,9502.99,5.27
ITEM0007338,ORD002084,PROD00012,2,16414.48,5.95
ITEM0007339,ORD002085,PROD00149,-5,737.02,11.29
ITEM0007340,ORD002085,PROD00284,4,3583.48,7.25
ITEM0007341,ORD002085,PROD00019,1,39804.94,13.81
ITEM0007342,ORD002085,PROD00027,5,6786.44,7.01
ITEM0007343,ORD002085,PROD00266,4,150138.51,28.91
ITEM0007344,ORD002085,PROD00177,2,2661.74,19.45
ITEM0007345,ORD002086,PROD00282,3,1528.85,21.67
ITEM0007346,ORD002086,PROD00227,2,2030.73,19.49
ITEM0007347,ORD002086,PROD00121,5,79730.15,4.23
ITEM0007348,ORD002086,PROD00015,5,3631.08,14.81
ITEM0007349,ORD002086,PROD00260,5,51829.61,23.24
ITEM0007350,ORD002087,PROD00249,2,90613.5,15.07
ITEM0007351,ORD002087,PROD00063,1,4748.54,29.46
ITEM0007352,ORD002088,PROD00062,-1,1755.31,31.74
ITEM0007353,ORD002088,PROD00279,3,13479.28,22.64
ITEM0007354,ORD002088,PROD00115,5,3345.82,0.68
ITEM0007355,ORD002088,PROD00252,4,8369.69,9.67
ITEM0007356,ORD002088,PROD00045,3,65694.03,10.49
ITEM0007357,ORD002088,PROD00294,4,12314.4,23.22
ITEM0007358,ORD002089,PROD00097,1,8629.08,6.65
ITEM0007359,ORD002089,PROD00166,1,13792.77,22.28
ITEM0007360,ORD002089,PROD00054,4,59992.33,23.26
ITEM0007361,ORD002090,PROD00063,4,4748.54,3.97
ITEM0007362,ORD002090,PROD00148,1,46265.49,13.61
ITEM0007363,ORD002090,PROD00289,3,1903.39,9.43
ITEM0007364,ORD002090,PROD00243,2,19132.03,1.09
ITEM0007365,ORD002091,PROD00254,2,83824.83,28.57
ITEM0007366,ORD002091,PROD00274,5,3119.83,29.77
ITEM0007367,ORD002092,PROD00055,3,1893.42,23.57
ITEM0007368,ORD002093,PROD00255,1,8717.28,30.58
ITEM0007369,ORD002093,PROD00181,4,34804.16,27.4
ITEM0007370,ORD002094,PROD00256,2,19894.86,28.55
ITEM0007371,ORD002094,PROD00101,3,90820.31,33.47
ITEM0007372,ORD002095,PROD00089,0,14553.94,10.39
ITEM0007373,ORD002095,PROD00111,3,8072.67,19.97
ITEM0007374,ORD002095,PROD00137,4,35792.4,24.91
ITEM0007375,ORD002096,PROD00166,5,13792.77,141.49
ITEM0007376,ORD002096,PROD00092,2,3453.47,17.85
ITEM0007377,ORD002096,PROD00290,1,41413.51,17.1
ITEM0007378,ORD002096,PROD00169,5,8770.94,21.05
ITEM0007379,ORD002097,PROD00278,2,48030.22,16.06
ITEM0007380,ORD002097,PROD00133,1,16317.65,7.01
ITEM0007381,ORD002097,PROD00086,3,13674.52,32.66
ITEM0007382,ORD002098,PROD00031,1,14324.32,0.46
ITEM0007383,ORD002098,PROD00254,4,83824.83,17.79
ITEM0007384,ORD002098,PROD00111,2,8072.67,23.58
ITEM0007385,ORD002098,PROD00112,2,958.5,31.25
ITEM0007386,ORD002098,PROD00163,-4,49503.31,4.98
ITEM0007387,ORD002099,PROD00255,2,8717.28,17.13
ITEM0007388,ORD002099,PROD00185,4,88426.11,33.37
ITEM0007389,ORD002099,PROD00208,2,11211.45,13.39
ITEM0007390,INVALID_ORD_53406,PROD00113,4,14490.24,30.6
ITEM0007391,ORD002099,PROD00210,5,116861.98,18.03
ITEM0007392,ORD002099,PROD00107,4,128039.99,15.45
ITEM0007393,ORD002100,PROD00006,1,3286.66,12.88
ITEM0007394,ORD002100,PROD00042,3,851.12,20.29
ITEM0007395,ORD002101,PROD00267,2,5023.39,11.11
ITEM0007396,ORD002101,PROD00107,2,128039.99,19.12
ITEM0007397,ORD002101,PROD00125,-5,3811.77,26.24
ITEM0007398,ORD002102,PROD00168,4,786.46,5.41
ITEM0007399,ORD002103,PROD00108,4,13444.93,13.21
ITEM0007400,ORD002103,PROD00258,4,11131.97,34.2
ITEM0007401,ORD002103,PROD00008,5,2233.33,30.45
ITEM0007402,ORD002103,PROD00058,4,8762.42,15.02
ITEM0007403,ORD002103,PROD00282,3,1528.85,3.61
ITEM0007404,ORD002104,PROD00209,4,48158.17,5.58
ITEM0007405,ORD002104,PROD00123,1,16024.54,31.49
ITEM0007406,ORD002104,PROD00270,1,16051.61,23.64
ITEM0007407,ORD002104,PROD00108,5,13444.93,26.55
ITEM0007408,ORD002104,PROD00092,-5,3453.47,2.39
ITEM0007409,ORD002105,PROD00035,2,7731.0,20.53
ITEM0007410,ORD002105,PROD00227,3,2030.73,7.47
ITEM0007411,ORD002105,PROD00024,5,18935.15,0.35
ITEM0007412,ORD002106,PROD00113,1,14490.24,20.15
ITEM0007413,ORD002106,PROD00229,3,17916.53,6.18
ITEM0007414,ORD002106,PROD00281,2,2777.16,14.67
ITEM0007415,ORD002106,PROD00243,1,19132.03,3.83
ITEM0007416,ORD002107,PROD00142,2,3142.8,6.06
ITEM0007417,ORD002107,PROD00189,5,9958.04,22.98
ITEM0007418,ORD002108,PROD00238,3,10985.44,20.76
ITEM0007419,ORD002109,PROD00010,4,19555.43,8.56
ITEM0007420,ORD002109,PROD00123,5,16024.54,13.03
ITEM0007421,ORD002110,PROD00267,2,5023.39,2.16
ITEM0007422,ORD002110,PROD00293,1,6508.01,26.74
ITEM0007423,ORD002110,PROD00055,3,1893.42,15.44
ITEM0007424,ORD002110,PROD00082,2,4931.74,23.95
ITEM0007425,ORD002110,PROD00215,3,13895.27,27.63
ITEM0007426,ORD002111,PROD00172,1,660.53,9.32
ITEM0007427,ORD002111,PROD00025,1,2571.12,27.84
ITEM0007428,ORD002111,PROD00020,5,70058.39,1.29
ITEM0007429,ORD002111,PROD00186,5,10600.32,27.39
ITEM0007430,ORD002112,PROD00213,2,67924.54,28.8
ITEM0007431,ORD002112,PROD00063,5,4748.54,11.77
ITEM0007432,ORD002112,PROD00193,2,33770.04,30.42
ITEM0007433,ORD002112,PROD00255,1,8717.28,34.8
ITEM0007434,ORD002112,PROD00115,4,3345.82,16.35
ITEM0007435,ORD002112,PROD00203,1,16125.87,30.44
ITEM0007436,ORD002113,PROD00042,5,851.12,14.4
ITEM0007437,ORD002113,PROD00300,5,1163.82,3.07
ITEM0007438,ORD002113,PROD00175,4,5323.61,9.24
ITEM0007439,ORD002113,PROD00141,2,738.47,15.5
ITEM0007440,ORD002113,PROD00263,3,4176.74,26.67
ITEM0007441,ORD002113,PROD00033,2,25099.93,34.89
ITEM0007442,ORD002114,PROD00215,4,13895.27,28.96
ITEM0007443,ORD002114,PROD00273,5,5839.38,2.92
ITEM0007444,ORD002114,PROD00006,5,3286.66,24.14
ITEM0007445,ORD002114,PROD00031,2,14324.32,19.45
ITEM0007446,ORD002114,PROD00057,4,6857.15,31.92
ITEM0007447,ORD002115,PROD00036,1,9080.54,1.17
ITEM0007448,ORD002115,PROD00069,1,1031.99,20.07
ITEM0007449,ORD002115,PROD00271,5,69182.89,25.95
ITEM0007450,ORD002116,PROD00250,2,2595.77,5.2
ITEM0007451,ORD002116,PROD00114,0,129739.16,28.36
ITEM0007452,ORD002116,PROD00166,2,13792.77,1.43
ITEM0007453,ORD002116,PROD00067,3,16473.79,25.98
ITEM0007454,ORD002116,PROD00012,4,16414.48,23.95
ITEM0007455,ORD002117,PROD00129,4,55423.01,22.26
ITEM0007456,ORD002117,PROD00008,2,2233.33,21.24
ITEM0007457,ORD002118,INVALID_PROD_25993,1,44239.81,0.57
ITEM0007458,ORD002118,PROD00087,4,9237.82,4.63
ITEM0007459,ORD002118,PROD00252,2,8369.69,7.49
ITEM0007460,ORD002119,PROD00251,3,37604.62,1.83
ITEM0007461,ORD002119,PROD00197,5,2320.69,31.99
ITEM0007462,ORD002119,PROD00275,3,1589.33,22.69
ITEM0007463,ORD002119,PROD00170,5,12487.59,5.1
ITEM0007464,ORD002119,PROD00123,5,16024.54,15.72
ITEM0007465,ORD002119,PROD00162,3,44239.81,23.5
ITEM0007466,ORD002120,PROD00061,2,168745.97,15.26
ITEM0007467,ORD002120,PROD00037,4,16473.88,7.82
ITEM0007468,ORD002120,PROD00283,1,34928.13,23.98
ITEM0007469,ORD002121,PROD00135,5,973.62,0.53
ITEM0007470,ORD002121,PROD00076,3,117743.14,12.39
ITEM0007471,ORD002121,PROD00252,2,8369.69,128.06
ITEM0007472,ORD002121,PROD00194,1,1718.09,19.19
ITEM0007473,ORD002121,PROD00197,2,2320.69,21.34
ITEM0007474,ORD002121,PROD00022,1,9177.73,116.35
ITEM0007475,ORD002122,PROD00223,4,31608.39,14.65
ITEM0007476,ORD002122,PROD00081,4,14240.57,29.54
ITEM0007477,ORD002122,PROD00082,4,4931.74,23.8
ITEM0007478,ORD002122,PROD00094,1,18989.87,113.57
ITEM0007479,ORD002122,PROD00032,5,15757.18,6.07
ITEM0007480,ORD002122,PROD00087,1,9237.82,6.91
ITEM0007481,ORD002123,PROD00247,5,60305.75,10.16
ITEM0007482,ORD002123,PROD00298,2,1958.18,1.93
ITEM0007483,ORD002123,PROD00202,2,2205.47,20.81
ITEM0007484,ORD002123,PROD00188,3,26614.54,1.73
ITEM0007485,ORD002123,PROD00298,1,1958.18,34.05
ITEM0007486,ORD002124,PROD00027,3,6786.44,4.84
ITEM0007487,ORD002124,PROD00241,1,15219.97,32.03
ITEM0007488,ORD002124,PROD00131,5,2403.64,29.54
ITEM0007489,ORD002124,PROD00201,4,331.81,20.97
ITEM0007490,ORD002124,PROD00079,2,11534.5,0.8
ITEM0007491,ORD002124,PROD00150,2,35744.49,1.39
ITEM0007492,ORD002125,PROD00032,5,15757.18,15.08
ITEM0007493,ORD002125,PROD00131,-2,2403.64,9.56
ITEM0007494,ORD002125,PROD00111,3,8072.67,0.47
ITEM0007495,ORD002125,PROD00090,2,12776.72,9.92
ITEM0007496,ORD002125,PROD00282,1,1528.85,8.76
ITEM0007497,ORD002125,PROD00278,5,48030.22,9.78
ITEM0007498,ORD002126,PROD00291,-5,68752.62,7.83
ITEM0007499,ORD002126,PROD00297,5,1866.66,31.34
ITEM0007500,ORD002127,PROD00283,4,34928.13,29.23
ITEM0007501,ORD002127,PROD00053,4,1294.67,13.58
ITEM0007502,ORD002128,PROD00202,2,2205.47,23.22
ITEM0007503,ORD002128,PROD00238,2,10985.44,19.77
ITEM0007504,ORD002129,PROD00157,3,7028.69,11.73
ITEM0007505,ORD002129,PROD00198,2,88452.16,6.37
ITEM0007506,ORD002129,INVALID_PROD_99061,2,331.81,3.32
ITEM0007507,ORD002130,PROD00153,4,33477.66,17.09
ITEM0007508,ORD002130,PROD00261,5,35880.89,23.95
ITEM0007509,ORD002130,PROD00212,4,18473.59,6.93
ITEM0007510,ORD002131,PROD00283,5,34928.13,12.0
ITEM0007511,ORD002131,PROD00080,3,8705.25,2.05
ITEM0007512,ORD002131,PROD00204,2,56411.49,25.34
ITEM0007513,ORD002131,PROD00016,2,155813.5,7.73
ITEM0007514,ORD002131,PROD00111,1,8072.67,7.42
ITEM0007515,ORD002131,PROD00035,3,7731.0,16.93
ITEM0007516,ORD002132,PROD00137,2,35792.4,21.23
ITEM0007517,ORD002132,PROD00211,2,235.37,15.67
ITEM0007518,ORD002132,PROD00127,1,6869.22,14.96
ITEM0007519,ORD002132,PROD00096,3,15644.62,114.69
ITEM0007520,ORD002133,PROD00135,4,973.62,14.83
ITEM0007521,ORD002133,PROD00010,4,19555.43,5.58
ITEM0007522,ORD002133,PROD00280,4,93322.92,26.6
ITEM0007523,ORD002133,PROD00169,1,8770.94,3.89
ITEM0007524,ORD002133,PROD00276,1,3225.79,14.04
ITEM0007525,ORD002133,PROD00152,4,4664.81,16.2
ITEM0007526,ORD002134,PROD00127,4,6869.22,3.09
ITEM0007527,ORD002135,PROD00069,4,1031.99,14.66
ITEM0007528,ORD002135,PROD00221,1,6476.61,24.6
ITEM0007529,ORD002135,PROD00269,5,2342.42,9.55
ITEM0007530,ORD002136,PROD00220,1,53302.28,11.87
ITEM0007531,ORD002136,PROD00291,1,68752.62,9.32
ITEM0007532,ORD002136,PROD00161,1,89959.13,28.16
ITEM0007533,ORD002137,PROD00201,3,331.81,2.31
ITEM0007534,ORD002137,PROD00008,0,2233.33,10.78
ITEM0007535,ORD002138,PROD00088,1,9502.99,10.94
ITEM0007536,ORD002138,PROD00194,5,1718.09,24.0
ITEM0007537,ORD002138,PROD00118,1,85972.81,6.93
ITEM0007538,ORD002138,PROD00254,4,83824.83,9.29
ITEM0007539,ORD002138,PROD00077,1,949.09,16.9
ITEM0007540,ORD002138,PROD00076,2,117743.14,34.1
ITEM0007541,ORD002139,PROD00002,0,13344.44,25.22
ITEM0007542,ORD002139,PROD00293,1,6508.01,11.71
ITEM0007543,ORD002139,PROD00160,2,4270.13,24.44
ITEM0007544,INVALID_ORD_33561,PROD00073,1,36426.6,30.58
ITEM0007545,ORD002140,PROD00096,3,15644.62,24.6
ITEM0007546,ORD002141,PROD00073,3,36426.6,31.36
ITEM0007547,ORD002142,PROD00063,4,4748.54,6.53
ITEM0007548,ORD002142,PROD00166,0,13792.77,6.83
ITEM0007549,ORD002142,PROD00193,5,33770.04,14.59
ITEM0007550,ORD002142,PROD00282,1,1528.85,14.33
ITEM0007551,ORD002142,PROD00204,5,56411.49,25.35
ITEM0007552,ORD002143,PROD00261,4,35880.89,28.19
ITEM0007553,ORD002143,PROD00197,1,2320.69,4.57
ITEM0007554,ORD002144,PROD00139,2,12429.19,16.61
ITEM0007555,INVALID_ORD_40905,PROD00249,0,90613.5,2.83
ITEM0007556,ORD002144,PROD00183,3,9351.26,30.55
ITEM0007557,ORD002145,PROD00046,1,3348.49,11.15
ITEM0007558,ORD002146,PROD00047,5,1949.22,8.45
ITEM0007559,ORD002146,PROD00207,5,90137.22,29.36
ITEM0007560,ORD002146,PROD00074,4,2883.54,0.15
ITEM0007561,ORD002146,PROD00006,5,3286.66,3.76
ITEM0007562,ORD002147,PROD00159,4,18880.93,32.03
ITEM0007563,ORD002147,PROD00258,2,11131.97,16.6
ITEM0007564,ORD002147,PROD00208,5,11211.45,17.94
ITEM0007565,ORD002148,PROD00001,1,107560.75,30.85
ITEM0007566,ORD002148,PROD00046,5,3348.49,5.95
ITEM0007567,ORD002148,PROD00155,-2,6690.65,6.07
ITEM0007568,ORD002148,PROD00103,1,210.19,17.02
ITEM0007569,ORD002148,PROD00075,5,16738.37,7.66
ITEM0007570,ORD002149,PROD00260,1,51829.61,27.02
ITEM0007571,ORD002149,PROD00224,1,54820.98,19.72
ITEM0007572,ORD002149,PROD00067,1,16473.79,25.87
ITEM0007573,ORD002150,PROD00093,4,799.0,19.48
ITEM0007574,ORD002150,PROD00235,4,9096.22,14.91
ITEM0007575,ORD002150,PROD00288,3,12413.32,34.25
ITEM0007576,ORD002150,PROD00080,1,8705.25,20.81
ITEM0007577,ORD002150,PROD_DUP_764,5,10284.38,7.91
ITEM0007578,ORD002151,INVALID_PROD_64078,5,65694.03,13.76
ITEM0007579,ORD002151,PROD00185,5,88426.11,0.05
ITEM0007580,ORD002152,PROD00147,1,10375.1,19.9
ITEM0007581,ORD002152,PROD00168,1,786.46,0.26
ITEM0007582,ORD002152,PROD00103,2,210.19,24.23
ITEM0007583,ORD002152,PROD00299,5,5860.91,30.35
ITEM0007584,ORD002153,PROD00125,4,3811.77,13.62
ITEM0007585,ORD002153,PROD00281,5,2777.16,129.07
ITEM0007586,ORD002153,PROD00083,1,56427.07,21.89
ITEM0007587,ORD002153,PROD00033,5,25099.93,31.45
ITEM0007588,ORD002153,PROD00017,4,42741.8,26.44
ITEM0007589,ORD002154,PROD00188,1,26614.54,12.71
ITEM0007590,ORD002154,PROD00258,4,11131.97,17.15
ITEM0007591,ORD002154,PROD00294,1,12314.4,28.37
ITEM0007592,ORD002155,PROD00273,3,5839.38,16.13
ITEM0007593,ORD002155,PROD00047,2,1949.22,34.03
ITEM0007594,ORD002155,PROD00167,5,15629.7,20.64
ITEM0007595,ORD002155,PROD00133,4,16317.65,19.8
ITEM0007596,ORD002155,PROD00298,2,1958.18,3.23
ITEM0007597,ORD002156,PROD00192,2,9826.54,30.05
ITEM0007598,ORD002156,PROD00030,1,46619.52,8.12
ITEM0007599,ORD002156,PROD00056,3,64832.21,28.7
ITEM0007600,ORD002156,PROD00215,4,13895.27,20.78
ITEM0007601,ORD002156,PROD00131,1,2403.64,28.86
ITEM0007602,ORD002156,PROD00024,2,18935.15,15.16
ITEM0007603,ORD002157,PROD00112,2,958.5,0.64
ITEM0007604,ORD002157,PROD00277,3,10462.69,4.53
ITEM0007605,ORD002157,PROD00170,3,12487.59,3.68
ITEM0007606,ORD002157,PROD00100,4,9419.26,24.62
ITEM0007607,ORD002157,PROD00237,0,3389.65,32.96
ITEM0007608,ORD002158,PROD00142,2,3142.8,2.66
ITEM0007609,ORD002158,PROD00070,1,70038.79,23.78
ITEM0007610,ORD002159,PROD00292,3,148693.56,30.05
ITEM0007611,ORD002159,PROD00062,5,1755.31,29.84
ITEM0007612,ORD002159,PROD00093,5,799.0,34.17
ITEM0007613,ORD002159,PROD00129,1,55423.01,14.34
ITEM0007614,ORD002159,PROD00016,2,155813.5,11.97
ITEM0007615,ORD002160,PROD00013,2,1794.74,6.71
ITEM0007616,ORD002160,PROD00109,3,9016.47,16.81
ITEM0007617,ORD002160,PROD00268,4,247.24,8.5
ITEM0007618,ORD002160,PROD00283,5,34928.13,6.55
ITEM0007619,ORD002161,PROD00158,4,255.24,9.96
ITEM0007620,ORD002161,PROD00132,1,1220.54,27.83
ITEM0007621,ORD002161,PROD00112,3,958.5,4.3
ITEM0007622,ORD002161,PROD00091,-5,922.64,6.24
ITEM0007623,ORD002161,PROD00103,5,210.19,26.86
ITEM0007624,ORD002162,PROD00257,1,31755.6,16.03
